"filename", "language", "Markdown", "Ini", "XML", "JSON", "Batch", "TypeScript", "JSON with Comments", "TypeScript JSX", "Properties", "Java", "JavaScript", "HTML", "CSS", "comment", "blank", "total"
"/Users/atylmaz/Desktop/Github/Akilha/front/components/MenuOptions.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 118, 0, 0, 0, 0, 0, 1, 7, 126
"/Users/atylmaz/Desktop/Github/Akilha/front/components/NavigationChangeListener.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 31, 0, 0, 0, 0, 0, 1, 8, 40
"/Users/atylmaz/Desktop/Github/Akilha/front/components/StockProgess.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 50, 0, 0, 0, 0, 0, 0, 8, 58
"/Users/atylmaz/Desktop/Github/Akilha/front/components/TimePicker.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 78, 0, 0, 0, 0, 0, 1, 10, 89
"/Users/atylmaz/Desktop/Github/Akilha/front/components/alNoMessages/CustomAlert.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 149, 0, 0, 0, 0, 0, 11, 12, 172
"/Users/atylmaz/Desktop/Github/Akilha/front/components/alNoMessages/ErrorModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 124, 0, 0, 0, 0, 0, 0, 7, 131
"/Users/atylmaz/Desktop/Github/Akilha/front/components/alNoMessages/Message.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 73, 0, 0, 0, 0, 0, 5, 11, 89
"/Users/atylmaz/Desktop/Github/Akilha/front/components/alNoMessages/NoResults.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 72, 0, 0, 0, 0, 0, 3, 7, 82
"/Users/atylmaz/Desktop/Github/Akilha/front/components/alNoMessages/SuccessModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 115, 0, 0, 0, 0, 0, 5, 9, 129
"/Users/atylmaz/Desktop/Github/Akilha/front/components/alNoMessages/ToastConfig.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 200, 0, 0, 0, 0, 0, 1, 2, 203
"/Users/atylmaz/Desktop/Github/Akilha/front/components/alNoMessages/UpdateNotification.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 259, 0, 0, 0, 0, 0, 6, 13, 278
"/Users/atylmaz/Desktop/Github/Akilha/front/components/calendar/MedicineCalendar.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 447, 0, 0, 0, 0, 0, 7, 25, 479
"/Users/atylmaz/Desktop/Github/Akilha/front/components/compartment/CompartmentDetails.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 451, 0, 0, 0, 0, 0, 13, 28, 492
"/Users/atylmaz/Desktop/Github/Akilha/front/components/compartment/CompartmentList.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 212, 0, 0, 0, 0, 0, 5, 18, 235
"/Users/atylmaz/Desktop/Github/Akilha/front/components/compartment/ScheduleDetailModal.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 207, 0, 0, 0, 0, 0, 0, 10, 217
"/Users/atylmaz/Desktop/Github/Akilha/front/components/compartment/steps/Step1MedicineDetails.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 263, 0, 0, 0, 0, 0, 5, 16, 284
"/Users/atylmaz/Desktop/Github/Akilha/front/components/compartment/steps/Step2UsageType.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 639, 0, 0, 0, 0, 0, 9, 27, 675
"/Users/atylmaz/Desktop/Github/Akilha/front/components/compartment/steps/Step3Schedule.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 190, 0, 0, 0, 0, 0, 6, 15, 211
"/Users/atylmaz/Desktop/Github/Akilha/front/components/compartment/steps/Step4Summary.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 541, 0, 0, 0, 0, 0, 22, 54, 617
"/Users/atylmaz/Desktop/Github/Akilha/front/components/schedules/IrregularScheduleForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 866, 0, 0, 0, 0, 0, 43, 64, 973
"/Users/atylmaz/Desktop/Github/Akilha/front/components/schedules/RegularScheduleForm.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 930, 0, 0, 0, 0, 0, 37, 72, 1039
"/Users/atylmaz/Desktop/Github/Akilha/front/components/toast/CustomToast.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 192, 0, 0, 0, 0, 0, 3, 14, 209
"/Users/atylmaz/Desktop/Github/Akilha/front/components/toast/ToastInitializer.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 13, 0, 0, 0, 0, 0, 1, 6, 20
"/Users/atylmaz/Desktop/Github/Akilha/front/components/toast/ToastManager.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 71, 0, 0, 0, 0, 0, 2, 15, 88
"/Users/atylmaz/Desktop/Github/Akilha/front/constant/theme.ts", "TypeScript", 0, 0, 0, 0, 0, 168, 0, 0, 0, 0, 0, 0, 0, 12, 16, 196
"/Users/atylmaz/Desktop/Github/Akilha/front/context/AuthContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 291, 0, 0, 0, 0, 0, 4, 52, 347
"/Users/atylmaz/Desktop/Github/Akilha/front/context/CompartmentContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 119, 0, 0, 0, 0, 0, 1, 16, 136
"/Users/atylmaz/Desktop/Github/Akilha/front/context/DeviceContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 300, 0, 0, 0, 0, 0, 7, 24, 331
"/Users/atylmaz/Desktop/Github/Akilha/front/context/LanguageContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 65, 0, 0, 0, 0, 0, 6, 14, 85
"/Users/atylmaz/Desktop/Github/Akilha/front/context/LoggingContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 391, 0, 0, 0, 0, 0, 26, 60, 477
"/Users/atylmaz/Desktop/Github/Akilha/front/context/ManagerContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 165, 0, 0, 0, 0, 0, 3, 29, 197
"/Users/atylmaz/Desktop/Github/Akilha/front/context/ThemeContext.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 69, 0, 0, 0, 0, 0, 5, 15, 89
"/Users/atylmaz/Desktop/Github/Akilha/front/eas.json", "JSON", 0, 0, 0, 21, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 22
"/Users/atylmaz/Desktop/Github/Akilha/front/hooks/useTheme.ts", "TypeScript", 0, 0, 0, 0, 0, 52, 0, 0, 0, 0, 0, 0, 0, 0, 4, 56
"/Users/atylmaz/Desktop/Github/Akilha/front/index.js", "JavaScript", 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 3, 0, 0, 0, 1, 4
"/Users/atylmaz/Desktop/Github/Akilha/front/localization/en.json", "JSON", 0, 0, 0, 143, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 144
"/Users/atylmaz/Desktop/Github/Akilha/front/localization/en.ts", "TypeScript", 0, 0, 0, 0, 0, 672, 0, 0, 0, 0, 0, 0, 0, 68, 87, 827
"/Users/atylmaz/Desktop/Github/Akilha/front/localization/i18n.ts", "TypeScript", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 10, 11, 55
"/Users/atylmaz/Desktop/Github/Akilha/front/localization/tr.ts", "TypeScript", 0, 0, 0, 0, 0, 784, 0, 0, 0, 0, 0, 0, 0, 83, 94, 961
"/Users/atylmaz/Desktop/Github/Akilha/front/localization/translations.ts", "TypeScript", 0, 0, 0, 0, 0, 7, 0, 0, 0, 0, 0, 0, 0, 1, 1, 9
"/Users/atylmaz/Desktop/Github/Akilha/front/navigation/AdminNavigator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 199, 0, 0, 0, 0, 0, 3, 15, 217
"/Users/atylmaz/Desktop/Github/Akilha/front/navigation/AppNavigator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 28, 0, 0, 0, 0, 0, 0, 8, 36
"/Users/atylmaz/Desktop/Github/Akilha/front/navigation/AuthNavigator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 32, 0, 0, 0, 0, 0, 0, 7, 39
"/Users/atylmaz/Desktop/Github/Akilha/front/navigation/CompartmentStack.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 18, 0, 0, 0, 0, 0, 0, 5, 23
"/Users/atylmaz/Desktop/Github/Akilha/front/navigation/CustomDraverContent.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 66, 0, 0, 0, 0, 0, 0, 7, 73
"/Users/atylmaz/Desktop/Github/Akilha/front/navigation/DeviceNavigator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 74, 0, 0, 0, 0, 0, 1, 7, 82
"/Users/atylmaz/Desktop/Github/Akilha/front/navigation/ManagerNavigator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 343, 0, 0, 0, 0, 0, 9, 27, 379
"/Users/atylmaz/Desktop/Github/Akilha/front/navigation/MedicationTrackingStackNavigator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 19, 0, 0, 0, 0, 0, 1, 4, 24
"/Users/atylmaz/Desktop/Github/Akilha/front/navigation/UserNavigator.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 203, 0, 0, 0, 0, 0, 3, 12, 218
"/Users/atylmaz/Desktop/Github/Akilha/front/navigation/navigation.ts", "TypeScript", 0, 0, 0, 0, 0, 147, 0, 0, 0, 0, 0, 0, 0, 12, 34, 193
"/Users/atylmaz/Desktop/Github/Akilha/front/package-lock.json", "JSON", 0, 0, 0, 10015, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 10016
"/Users/atylmaz/Desktop/Github/Akilha/front/package.json", "JSON", 0, 0, 0, 60, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 61
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/admin/AdminProfileScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 314, 0, 0, 0, 0, 0, 4, 20, 338
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/admin/adminPage.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 44, 0, 0, 0, 0, 0, 0, 5, 49
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/auth/ForgotPasswordScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 317, 0, 0, 0, 0, 0, 7, 24, 348
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/auth/LoginScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 350, 0, 0, 0, 0, 0, 2, 21, 373
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/auth/MedicationRegisterSuccessScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 220, 0, 0, 0, 0, 0, 1, 17, 238
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/auth/RegisterScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 720, 0, 0, 0, 0, 0, 11, 41, 772
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/auth/RegisterSuccessScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 91, 0, 0, 0, 0, 0, 4, 11, 106
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/common/AboutScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 268, 0, 0, 0, 0, 0, 0, 17, 285
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/common/ChangePasswordScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 310, 0, 0, 0, 0, 0, 1, 20, 331
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/common/PrivacyScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 126, 0, 0, 0, 0, 0, 0, 12, 138
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/common/ProfileScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 817, 0, 0, 0, 0, 0, 8, 40, 865
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/common/SettingsScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 573, 0, 0, 0, 0, 0, 6, 31, 610
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/device/ConnectToDeviceScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 337, 0, 0, 0, 0, 0, 8, 14, 359
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/device/ViewRelativeDeviceScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 396, 0, 0, 0, 0, 0, 6, 16, 418
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/manager/ActivityLogsScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 856, 0, 0, 0, 0, 0, 19, 49, 924
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/manager/ApprovedUsersScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 827, 0, 0, 0, 0, 0, 7, 32, 866
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/manager/DeviceRequestsScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 513, 0, 0, 0, 0, 0, 5, 24, 542
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/manager/HomeScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 1329, 0, 0, 0, 0, 0, 25, 52, 1406
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/manager/compartment/AddCompartmentScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 430, 0, 0, 0, 0, 0, 22, 34, 486
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/manager/compartment/CompartmentScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 2016, 0, 0, 0, 0, 0, 45, 72, 2133
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/manager/compartment/CompartmentUsageScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 626, 0, 0, 0, 0, 0, 20, 31, 677
"/Users/atylmaz/Desktop/Github/Akilha/front/screens/user/PendingApprovalScreen.tsx", "TypeScript JSX", 0, 0, 0, 0, 0, 0, 0, 584, 0, 0, 0, 0, 0, 7, 23, 614
"/Users/atylmaz/Desktop/Github/Akilha/front/tsconfig.json", "JSON with Comments", 0, 0, 0, 0, 0, 0, 23, 0, 0, 0, 0, 0, 0, 0, 0, 23
"/Users/atylmaz/Desktop/Github/Akilha/front/types/Types.ts", "TypeScript", 0, 0, 0, 0, 0, 236, 0, 0, 0, 0, 0, 0, 0, 19, 42, 297
"/Users/atylmaz/Desktop/Github/Akilha/front/types/device.ts", "TypeScript", 0, 0, 0, 0, 0, 15, 0, 0, 0, 0, 0, 0, 0, 0, 3, 18
"/Users/atylmaz/Desktop/Github/Akilha/front/types/index.ts", "TypeScript", 0, 0, 0, 0, 0, 34, 0, 0, 0, 0, 0, 0, 0, 0, 8, 42
"/Users/atylmaz/Desktop/Github/Akilha/front/types/user.ts", "TypeScript", 0, 0, 0, 0, 0, 22, 0, 0, 0, 0, 0, 0, 0, 0, 3, 25
"Total", "-", 168, 6, 161, 10295, 118, 2970, 23, 21841, 236, 5880, 81, 68, 192, 1239, 3772, 47050
